customer_id,name,phone,location,status
d5400f10-b916-4f96-bc77-02119e4bf9c0,Brandon Beasley,(561)339-8599,Patricktown,Active
c951ae93-f98f-4d09-b84b-1147fc17275d,Cameron Stewart,756.297.7967,Millsburgh,Blacklisted
563a7303-d85d-44c3-816f-cb288de001d4,Jose Gomez,001-832-501-3620x629,Webbberg,Blacklisted
7e5cf479-f945-4df2-bb6f-1eaa311281e8,Parker Coleman,+1-756-226-4150x988,West Michaelhaven,Active
db513bb8-dd03-442b-96df-f862f36fbfec,Danny Conner,+1-966-425-6457x95165,Lake Bailey,InActive
3b4fb0da-d315-4491-adbc-d6db16c7b259,Robin Soto,(421)297-2729,Powersland,Active
e60b97f5-e146-4a9b-81b7-6f6e7256b98b,Tony Howard,541.274.8743x36275,Bentonborough,InActive
4e530510-b31b-4b90-b5dd-73b364b534d6,David Smith,995-386-8199,Tannerberg,Blacklisted
6c85af50-d00b-4b26-b644-babafc0ee10b,Debra Palmer,001-481-924-3756x7115,Lake Larry,Active
8735746d-1e74-46ce-9d57-23776e61d41a,David Simon,+1-299-368-9047x04957,East Ryanborough,InActive
2af91362-922f-42f9-83db-3015fda3516e,Wendy Thompson,866-858-9797x5299,Victoriamouth,InActive
b68b6b48-50ef-42bb-b9b2-d857f9bcc212,Sharon Cannon,+1-771-854-2836x2502,New Tammy,InActive
b83e5587-6dfc-49a8-85c8-8449db54f8cf,Kimberly Combs,+1-249-250-7003,West Joannastad,Blacklisted
